0	0	1291	79.9059076147
0	1	1218	35.1464220443
0	2	1529	28.377550755
0	3	810	25.1158414725
0	4	1710	23.2289776386
0	5	799	21.3324547638
0	6	1488	18.4695353125
0	7	1694	17.3086370308
0	8	1265	15.332678582
0	9	1348	15.0715413463
0	10	1438	14.5765487205
0	11	1418	14.2353794178
0	12	1391	11.14423885
0	13	1722	10.8069816864
0	14	901	9.4753789303
0	15	815	7.99503815898
0	16	817	7.7187930976
0	17	814	7.69161217516
0	18	805	7.52153897012
0	19	812	7.49702868067
0	20	803	7.3878710382
0	21	804	7.35509663333
0	22	818	7.34486142332
0	23	819	7.02399293895
0	24	811	6.97078386713
0	25	807	6.92633293457
0	26	1798	6.86977141312
0	27	770	6.75130965574
0	28	1713	6.62243651828
0	29	1725	6.58678600635
0	30	897	6.53893902888
0	31	802	6.49899274911
0	32	808	6.31346166218
0	33	816	6.15381546381
0	34	813	6.11203206549
0	35	1256	6.08014460259
0	36	798	5.85303703373
0	37	883	5.77890713398
0	38	806	5.76340391249
0	39	1206	5.70286869961
0	40	882	5.69870297106
0	41	1777	5.66971240707
0	42	763	5.51734354424
0	43	766	5.43660174654
0	44	793	5.26774000778
0	45	797	5.15830108961
0	46	830	5.15632689061
0	47	809	5.01010406913
0	48	1254	4.40580354419
0	49	1721	4.37614704702
0	50	896	4.35173658057
0	51	891	4.28952563714
0	52	1321	4.2707400848
0	53	894	4.24748826748
0	54	1172	4.22906831741
0	55	1298	4.1882019166
0	56	860	4.16583781063
0	57	1299	4.16139361955
0	58	1810	4.1218185448
0	59	856	4.08298910119
0	60	895	4.05750670371
0	61	1708	4.02817634802
0	62	898	3.99926698771
0	63	893	3.92679950108
0	64	1361	3.9228504564
0	65	2110	3.71017259245
0	66	1349	3.63412795791
0	67	1724	3.6105814251
0	68	1273	3.46005605465
0	69	801	3.18333446131
0	70	837	3.13933236498
0	71	1676	3.06542857219
0	72	1300	2.78552192163
0	73	1173	2.56904487838
0	74	1678	2.42679671598
0	75	800	2.12996790952
0	76	821	1.92594869436
